type	chrom	TSS_start	start_position	end_position	ensembl_gene_id	external_gene_name	dev_geno	test_dev_geno	Dx_beta	Dx_se_beta	Dx_z	Dx_pval	Dx_qval	Dx_pval_BHcorr	Dx_Cochran_stat	Dx_Cochran_pval	Dx_model	tissue	Dx_pval_BHcorr_overall	loci_tissue_specific	loci	loci_complete	best_GWAS_signBH	best_GWAS_sign	best_GWAS_pval	CMC_z	CMC_pval	replicated
not_heritable	chr16	4421849	4421849	4433529	ENSG00000168140	VASN	0.05932723344487	0.0128837145871693	-0.0303433850431022	0.00882758639746076	-3.43733651271093	0.0005874652438598	0.0128694230034132	0.0184171016694593	40.122592018689	0.253480594250749	fixed	DLPC_CMC	0.0189556393469474	chr16:4.2-4.8Mb	chr16:4.2-4.9Mb	chr16:4221849-4943695	TRUE	FALSE	2.792e-07	-0.896523982230714	0.369972977618253	TRUE
heritable	chr16	4475806	4475806	4506776	ENSG00000103423	DNAJA3	0.296153627587966	0.240056784351455	0.0313201048203389	0.00882930110812123	3.54729150549986	0.000389213680396709	0.00968734981131487	0.0138633182183292	36.1491774230389	0.414707491996894	fixed	DLPC_CMC	0.0141200411674731	chr16:4.2-4.8Mb	chr16:4.2-4.9Mb	chr16:4221849-4943695	TRUE	FALSE	2.792e-07	0.589058165117625	0.555822255852253	TRUE
not_heritable	chr16	4588828	4560676	4588829	ENSG00000089486	CDIP1	0.0748443517584336	0.0286314766662578	0.0324782355510676	0.00884571865750913	3.67163334134495	0.000241005280518343	0.00670203982546348	0.00959111755247999	31.4146308536747	0.64192974551011	fixed	DLPC_CMC	0.0099385987108993	chr16:4.2-4.8Mb	chr16:4.2-4.9Mb	chr16:4221849-4943695	TRUE	FALSE	2.792e-07	0.720039967069888	0.471500388086882	TRUE
not_heritable	chr16	9851894	9847272	9851895	ENSG00000260432	RP11-297M9.2	0.0528367246839204	0.00550536681011281	-0.0293307683141387	0.00894118080443895	-3.28041328719995	0.00103655122612455	0.020127889767779	0.0288045075639008	45.9198266210895	0.102452509757329	fixed	DLPC_CMC	0.0291996371632106	chr16:9.7-10.1Mb	chr16:9.7-10.1Mb	chr16:9651894-10051894	TRUE	TRUE	6.721e-09	0.599815986390795	0.548628877993405	FALSE
heritable	chr16	15188173	15153879	15188174	ENSG00000085721	RRN3	0.141667853375308	0.0918698645987243	-0.0337010970647929	0.00898432731414176	-3.75109853931365	0.000176061483586991	0.00524409431597638	0.00750468907238153	32.3996418663932	0.594276970929976	fixed	DLPC_CMC	0.00785140629298401	chr16:15-15.4Mb	chr16:14.9-15.4Mb	chr16:14949920-15448760	TRUE	FALSE	1.919e-05	-0.102356267543869	0.918473894739075	TRUE
not_heritable	chr16	30006615	30006615	30017114	ENSG00000169592	INO80E	0.11180026018276	0.0669126878568037	0.0519096702627871	0.00892968923361018	5.81315529631266	6.13061381933646e-09	1.02290583550768e-06	1.46385434419489e-06	30.3591255549743	0.691672543597396	fixed	DLPC_CMC	1.12727711365689e-06	chr16:29.8-30.3Mb	chr16:29.6-31Mb	chr16:29617427-30973066	TRUE	TRUE	1.298e-10	2.38600560994605	0.0170324912383838	TRUE
heritable	chr16	30034590	30016830	30034591	ENSG00000149927	DOC2A	0.0919010373670167	0.0382904215638491	0.0515542322616445	0.00890090544619644	5.79202111215268	6.95443978634261e-09	1.11892140088043e-06	1.60125976080539e-06	28.8102005752648	0.760387693276584	fixed	DLPC_CMC	1.26147898989293e-06	chr16:29.8-30.3Mb	chr16:29.6-31Mb	chr16:29617427-30973066	TRUE	TRUE	1.298e-10	2.5289270649601	0.0114411799822124	TRUE
heritable	chr16	30134826	30125426	30134827	ENSG00000102882	MAPK3	0.146048637813606	0.106413684093611	0.0434385852976769	0.00887716451684429	4.89329506232005	9.91615661357549e-07	7.73868686799457e-05	0.000110746365861286	29.4609932156583	0.732273120292496	fixed	DLPC_CMC	0.000111852580020188	chr16:29.8-30.3Mb	chr16:29.6-31Mb	chr16:29617427-30973066	TRUE	TRUE	1.298e-10	2.81064487822893	0.00494423236572568	TRUE
not_heritable	chr16	66912492	66912492	66929657	ENSG00000172840	PDP2	0.0692733486613607	0.00169601497063532	0.0279326350719221	0.00888420036183817	3.14407981971072	0.00166609987767328	0.026861039502955	0.038440145711434	33.930258540092	0.51961718546996	fixed	DLPC_CMC	0.0399663010260331	chr16:66.7-69.6Mb	chr16:66.7-69.6Mb	chr16:66712492-69642473	TRUE	TRUE	3.268e-08	0.435577838964046	0.663143052384535	TRUE
heritable	chr16	67515139	67471917	67515140	ENSG00000159720	ATP6V0D1	0.118996199888501	0.0686006864750539	-0.0344184501718989	0.00865576582665797	-3.97636105934118	6.99778531621059e-05	0.00256851720088263	0.00367573918549917	28.3621346891143	0.778999117182557	fixed	DLPC_CMC	0.00386548445676933	chr16:66.7-69.6Mb	chr16:66.7-69.6Mb	chr16:66712492-69642473	TRUE	TRUE	3.268e-08	0.205749936708993	0.836986249120035	FALSE
not_heritable	chr16	67701167	67696848	67701168	ENSG00000124074	ENKD1	0.0588166350836819	0.0107962161691374	0.0276280082917801	0.00881644955411964	3.13368869431918	0.00172623888540252	0.0273828101766548	0.0391868383598242	47.3192847020626	0.079866660730036	fixed	DLPC_CMC	0.0407945502795037	chr16:66.7-69.6Mb	chr16:66.7-69.6Mb	chr16:66712492-69642473	TRUE	TRUE	3.268e-08	1.30552794858609	0.191713136692133	TRUE
not_heritable	chr16	68021649	68021649	68113223	ENSG00000167264	DUS2	0.0649289734702955	0.0398375449140948	0.0274409370285674	0.00891134414498897	3.0793263712072	0.00207469263383962	0.031469712563257	0.0450354996981954	48.1185160156618	0.0689383766654024	fixed	DLPC_CMC	0.0463756856353526	chr16:66.7-69.6Mb	chr16:66.7-69.6Mb	chr16:66712492-69642473	TRUE	TRUE	3.268e-08	0.302934895001054	0.761939477696122	TRUE
heritable	chr16	69364497	69362524	69364498	ENSG00000258429	PDF	0.118196209894744	0.0589216220607272	-0.0296050169454258	0.00887508574726908	-3.33574432838978	0.000850713623286856	0.0170332033023119	0.024375781019246	28.6975577032641	0.765126730005231	fixed	DLPC_CMC	0.0253758421452877	chr16:66.7-69.6Mb	chr16:66.7-69.6Mb	chr16:66712492-69642473	TRUE	TRUE	3.268e-08	0.623669169856582	0.532844874213328	FALSE
heritable	chr16	69373333	69373333	69377014	ENSG00000132603	NIP7	0.0449614480217604	0.0228083487965992	-0.0303695850320738	0.0089024732090799	-3.41136494531643	0.000646385137005122	0.0135440441972514	0.0193825347826606	38.1692788537825	0.327385835852993	fixed	DLPC_CMC	0.0203912854780344	chr16:66.7-69.6Mb	chr16:66.7-69.6Mb	chr16:66712492-69642473	TRUE	TRUE	3.268e-08	0.215199928179241	0.829611446919808	FALSE
not_heritable	chr16	69442473	69389464	69442474	ENSG00000132604	TERF2	0.0189619046074332	0.00586209987143192	-0.0310470935598474	0.00900878099758364	-3.44631460884385	0.000568288340473928	0.0126115413554225	0.0180480538474651	28.0657635483684	0.790944803242755	fixed	DLPC_CMC	0.0185148893062659	chr16:66.7-69.6Mb	chr16:66.7-69.6Mb	chr16:66712492-69642473	TRUE	TRUE	3.268e-08	1.16349493806611	0.244628750696599	FALSE
heritable	chr16	89642176	89642176	89663654	ENSG00000178773	CPNE7	0.1289465743065	0.054523396213655	-0.0432295713941361	0.00893397776614637	-4.83878206614152	1.30637196611449e-06	9.97494020610576e-05	0.000142748814670171	48.0357781061322	0.070007921831201	fixed	DLPC_CMC	0.000141674688456246	chr16:89.4-89.9Mb	chr16:89.1-90.3Mb	chr16:89084060-90314180	TRUE	FALSE	1.061e-07	-1.0329644842648	0.30162051951479	TRUE
not_heritable	chr16	89724210	89724210	89737680	ENSG00000167523	SPATA33	0.125278012173431	0.0875238274059487	-0.0280831855992811	0.00887861724574638	-3.16301343125647	0.00156145127473968	0.0259570065205267	0.0371464072629029	37.6342897693994	0.349529394716611	fixed	DLPC_CMC	0.0383871070711184	chr16:89.4-89.9Mb	chr16:89.1-90.3Mb	chr16:89084060-90314180	TRUE	FALSE	1.061e-07	-0.510611326469026	0.609623243184898	TRUE
not_heritable	chr17	7819270	7816642	7819271	ENSG00000179859	AC025335.1	0.15974481120534	0.0768703875267119	-0.0313115972928071	0.00897877000381146	-3.48729249992097	0.000487937390533023	0.0113971603208607	0.0163101842496551	60.5365509020509	0.00469226490463151	fixed	DLPC_CMC	0.0166769084914112	chr17:7.6-8Mb	chr17:7.6-8Mb	chr17:7619270-8019270	TRUE	FALSE	0.0001343	-0.908285165571484	0.363727578001703	TRUE
heritable	chr17	12921503	12895708	12921504	ENSG00000006744	ELAC2	0.367289498911716	0.297570157364909	0.0335437376495282	0.00890306088204595	3.7676635141486	0.000164782605997246	0.0049489785136944	0.00708235640576161	32.2704928689568	0.600565611209287	fixed	DLPC_CMC	0.00739758167324758	chr17:12.7-13.1Mb	chr17:12.7-13.1Mb	chr17:12721503-13121503	TRUE	FALSE	2.839e-06	0.939582267961041	0.347431875299032	TRUE
heritable	chr17	17942522	17880723	17942523	ENSG00000171953	ATPAF2	0.059915914871951	0.0327505771638425	-0.031255317247992	0.00887214683430442	-3.52285842780942	0.00042691934049362	0.0104089992252482	0.0148960522128984	29.1436513544942	0.746133934360698	fixed	DLPC_CMC	0.015178995578084	chr17:17.7-20.1Mb	chr17:17.7-21Mb	chr17:17742522-20999452	TRUE	TRUE	6.841e-09	-3.11591781646257	0.00183373369865927	TRUE
not_heritable	chr17	18967448	18966762	18967449	ENSG00000262074	SNORD3B-2	0.340962345234818	0.288097310371854	0.04685810252698	0.00905052597570504	5.17738998294292	2.25011550632321e-07	2.20364910484406e-05	3.15358579766646e-05	23.177801728784	0.937132516167969	fixed	DLPC_CMC	3.09777440424373e-05	chr17:17.7-20.1Mb	chr17:17.7-21Mb	chr17:17742522-20999452	TRUE	TRUE	6.841e-09	0.756738646407934	0.44920645658884	TRUE
heritable	chr17	19912657	19912657	20222339	ENSG00000128487	SPECC1	0.248624808823899	0.140233357394426	0.0351247280472344	0.00889530612360204	3.94868119873215	7.85829221071788e-05	0.00278225355514677	0.00398161180821879	30.4931705268118	0.685461133706298	fixed	DLPC_CMC	0.00424474271003888	chr17:17.7-20.1Mb	chr17:17.7-21Mb	chr17:17742522-20999452	TRUE	TRUE	6.841e-09	0.797975321904342	0.424884811191271	TRUE
heritable	chr17	28804380	28804380	28854610	ENSG00000108587	GOSR1	0.204858082406676	0.142482800343613	-0.0318695145772245	0.0089162390333573	-3.57432258803233	0.000351135803234587	0.00878816231381568	0.0125765140191855	48.8974081972695	0.0595292450355922	fixed	DLPC_CMC	0.0130924885744941	chr17:28.6-29Mb	chr17:28.6-29.4Mb	chr17:28604380-29433837	TRUE	FALSE	1.12e-05	-0.324276540587652	0.745728678799477	TRUE
not_heritable	chr17	30822554	30822554	30826351	ENSG00000266718	RP11-466A19.1	0.208417316236268	0.134791696572504	-0.0276394923199118	0.00891928997018942	-3.09884446097057	0.00194276983722568	0.0300762595266148	0.043041364744309	28.0874634761725	0.79008041099733	fixed	DLPC_CMC	0.0443123186492442	chr17:30.6-31Mb	chr17:30.6-31Mb	chr17:30622554-31022554	TRUE	FALSE	3.27e-06	-1.88202769835504	0.0598322549804125	TRUE
heritable	chr17	43511786	43471275	43511787	ENSG00000159314	ARHGAP27	0.118767738667602	0.030595172556769	-0.0282672206060107	0.00892568041037856	-3.16695414874392	0.00154044604639485	0.0257982158677642	0.0369191660264223	31.1691133636862	0.653653469822251	fixed	DLPC_CMC	0.0379750363282977	chr17:43.3-43.9Mb	chr17:43.3-44.8Mb	chr17:43311786-44788877	TRUE	FALSE	2.758e-05	-0.689468456143887	0.490528517070314	TRUE
not_heritable	chr17	43608943	43608943	43611204	ENSG00000266918	RP11-798G7.8	0.345057778131157	0.327676650791866	-0.0286437672582581	0.00898830356138518	-3.18678236250444	0.00143864984670353	0.0250227610550885	0.0358094325036893	45.8411068920417	0.103863263489288	fixed	DLPC_CMC	0.0365620045472608	chr17:43.3-43.9Mb	chr17:43.3-44.8Mb	chr17:43311786-44788877	TRUE	FALSE	2.758e-05	-0.204093766599372	0.8382802253534	TRUE
not_heritable	chr17	43623170	43623170	43640596	ENSG00000267198	RP11-798G7.6	0.205429604261459	0.179114584400745	-0.028492479475377	0.00899445487108437	-3.16778280437822	0.0015360623072662	0.0257982158677642	0.0369191660264223	44.8285448097962	0.123439745702518	fixed	DLPC_CMC	0.0379269012270204	chr17:43.3-43.9Mb	chr17:43.3-44.8Mb	chr17:43311786-44788877	TRUE	FALSE	2.758e-05	-0.155488005522169	0.87643660915	TRUE
not_heritable	chr17	43697694	43697694	43725582	ENSG00000204650	CRHR1-IT1	0.240128097716705	0.19826363982644	-0.0337169313481143	0.00899152981910627	-3.74985481074294	0.000176936984489219	0.00524409431597638	0.00750468907238153	44.637094773449	0.127449432400899	fixed	DLPC_CMC	0.00786432166489663	chr17:43.3-43.9Mb	chr17:43.3-44.8Mb	chr17:43311786-44788877	TRUE	FALSE	2.758e-05	-0.105688937195936	0.915829158026478	TRUE
not_heritable	chr17	43699267	43699267	43913194	ENSG00000120088	CRHR1	0.151629030108304	0.11385798726104	-0.0328950565757344	0.00900377011480731	-3.65347583915278	0.000258714142875807	0.00707503394732707	0.0101248998877603	39.4341014220094	0.278232435406465	fixed	DLPC_CMC	0.0104620104044794	chr17:43.3-43.9Mb	chr17:43.3-44.8Mb	chr17:43311786-44788877	TRUE	FALSE	2.758e-05	-0.703685498636845	0.481628653123306	TRUE
heritable	chr17	46970127	46970127	46973233	ENSG00000159199	ATP5G1	0.0605509039291634	0.0192392249015736	0.0274092204351174	0.00895732979601704	3.05997669610258	0.00221354214299396	0.0331296432827909	0.0474109840394752	32.0123769861336	0.613104888125989	fixed	DLPC_CMC	0.0484813652175627	chr17:46.8-47.2Mb	chr17:46.8-47.2Mb	chr17:46770127-47222478	TRUE	FALSE	7.427e-05	1.4831475302787	0.138035218161441	TRUE
heritable	chr17	47022478	47006678	47022479	ENSG00000159210	SNF8	0.295755226580739	0.26413358223307	0.0271072785698558	0.00891284422690523	3.04137241488267	0.00235502348104752	0.034784908302636	0.0497797914174208	25.5906133785945	0.877629825850605	fixed	DLPC_CMC	0.0506188633884721	chr17:46.8-47.2Mb	chr17:46.8-47.2Mb	chr17:46770127-47222478	TRUE	FALSE	7.427e-05	1.05032125962222	0.293570433964086	TRUE
heritable	chr17	56769934	56769934	56811703	ENSG00000108384	RAD51C	0.57293852579773	0.520097954884116	-0.0283262603445897	0.00885442835899036	-3.19910661605033	0.00137854178237473	0.0242591415696974	0.034716636214726	35.219921437952	0.457799927699619	fixed	DLPC_CMC	0.0355166340591477	chr17:56.6-57.4Mb	chr17:56.6-57.4Mb	chr17:56569934-57384281	TRUE	FALSE	1.449e-05	0.550745097554636	0.581808425069904	FALSE
heritable	chr17	57184281	57059999	57184282	ENSG00000108395	TRIM37	0.114443985781242	0.0131321137564215	0.035615363686729	0.00890788267034406	3.99818509120006	6.38300302719663e-05	0.0024577327078341	0.00351719833472963	28.8184192096449	0.760040388044376	fixed	DLPC_CMC	0.00361514977358904	chr17:56.6-57.4Mb	chr17:56.6-57.4Mb	chr17:56569934-57384281	TRUE	FALSE	1.449e-05	-0.104423165652283	0.916833539644368	FALSE
not_heritable	chr19	1905213	1905213	1926016	ENSG00000227500	SCAMP4	0.0185919948015463	0.00378590311579732	-0.0361077090474488	0.00889248867847997	-4.06047287244013	4.89734274300937e-05	0.00199171739610168	0.0028502957569354	37.7359377337263	0.345263551728365	fixed	DLPC_CMC	0.00298741963614933	chr19:1.7-2.1Mb	chr19:1.7-2.9Mb	chr19:1685545-2929324	TRUE	FALSE	1.091e-06	-0.710965318841407	0.477105727294165	TRUE
not_heritable	chr19	4903092	4903092	4962165	ENSG00000034063	UHRF1	0.0863335773329551	0.00362754516837803	-0.0315256303001775	0.0089068534881566	-3.53948005792359	0.000400916059955905	0.00992378910170981	0.014201680431515	29.2874580761388	0.739887192199487	fixed	DLPC_CMC	0.0144082898869829	chr19:4.7-5.1Mb	chr19:4.7-5.1Mb	chr19:4703092-5103092	TRUE	FALSE	6.292e-06	0.335801243042778	0.737020752740221	FALSE
heritable	chr19	7694450	7684411	7694451	ENSG00000076924	XAB2	0.194987340959976	0.15537618796085	-0.0325894528459937	0.00897358017380588	-3.63171133647673	0.000281547953432641	0.00733165013270197	0.0104921367386141	43.268965153005	0.159124935952638	fixed	DLPC_CMC	0.0110226289278677	chr19:7.5-7.9Mb	chr19:7.5-7.9Mb	chr19:7494450-7894450	TRUE	FALSE	0.0005058	-1.05857239704793	0.289794563402732	TRUE
not_heritable	chr19	12476718	12460185	12476719	ENSG00000198342	ZNF442	0.0580019402875919	0.0207907116724218	0.0326537663971308	0.00895629280015411	3.64590206302422	0.000266455449004186	0.00707503394732707	0.0101248998877603	41.4667463275157	0.209399385478055	fixed	DLPC_CMC	0.0106365695225232	chr19:12.3-12.7Mb	chr19:12.3-12.7Mb	chr19:12276718-12676718	TRUE	FALSE	0.0001079	0.671063069634571	0.502180352055143	TRUE
heritable	chr19	19431490	19431490	19469563	ENSG00000129933	MAU2	0.148073174727079	0.0928354943953775	-0.0360244154163524	0.00886858705584253	-4.062024219813	4.86490282780055e-05	0.00199171739610168	0.0028502957569354	37.5677573686704	0.352336071807489	fixed	DLPC_CMC	0.00298180779258296	chr19:19.2-19.8Mb	chr19:19.2-20.1Mb	chr19:19173604-20087411	TRUE	TRUE	6.921e-09	-1.47196203098238	0.14103113103465	TRUE
heritable	chr19	19496635	19496635	19619740	ENSG00000167491	GATAD2A	0.320646991324299	0.293743026490487	-0.0465227578600324	0.00887461275891732	-5.24222961878374	1.58647768221808e-07	1.66211462917226e-05	2.37860967843256e-05	35.2033868933672	0.458579629588264	fixed	DLPC_CMC	2.30219350577442e-05	chr19:19.2-19.8Mb	chr19:19.2-20.1Mb	chr19:19173604-20087411	TRUE	TRUE	6.921e-09	-1.73005245086715	0.0836209045052171	TRUE
not_heritable	chr19	19627036	19627036	19648390	ENSG00000250067	YJEFN3	0.0906633742199849	0.0264887143070238	-0.0305124223926114	0.00881847669100618	-3.46005591007917	0.000540063240774057	0.0122878213446636	0.0175847864306583	35.871616139261	0.427418197057559	fixed	DLPC_CMC	0.0179882602503974	chr19:19.2-19.8Mb	chr19:19.2-20.1Mb	chr19:19173604-20087411	TRUE	TRUE	6.921e-09	0.282715397054684	0.777395012427782	FALSE
heritable	chr19	21541732	21541732	21562104	ENSG00000172687	ZNF738	0.488422160801236	0.392193222764492	0.0292148438715861	0.00892026329744859	3.2751100385055	0.00105620823930015	0.0203091848734962	0.0290639543466575	47.9687354549483	0.0708847938024641	fixed	DLPC_CMC	0.0295980860044382	chr19:21.3-21.8Mb	chr19:21.3-21.8Mb	chr19:21259133-21765667	TRUE	FALSE	2.679e-05	-0.410359440989045	0.681542294251179	FALSE
not_heritable	chr19	21565667	21565667	21569979	ENSG00000213976	CTD-2561J22.2	0.168128842705931	0.123910067369347	0.0279920328849067	0.00890605917266293	3.14303243917669	0.00167207308533861	0.026861039502955	0.038440145711434	37.4411431318157	0.357708646430292	fixed	DLPC_CMC	0.0399663010260331	chr19:21.3-21.8Mb	chr19:21.3-21.8Mb	chr19:21259133-21765667	TRUE	FALSE	2.679e-05	-0.492709863698353	0.622217607122664	FALSE
heritable	chr19	39390340	39390340	39399533	ENSG00000104825	NFKBIB	0.12345764177948	0.0612152028936528	-0.0283352528482769	0.00894222067879122	-3.16870427001217	0.00153120108017264	0.0257982158677642	0.0369191660264223	32.4337220517112	0.592616184770277	fixed	DLPC_CMC	0.0378862895837001	chr19:39.2-39.6Mb	chr19:39.2-39.6Mb	chr19:39190340-39590340	TRUE	FALSE	3.712e-06	-1.00295049934118	0.315884745396466	TRUE
not_heritable	chr19	41856816	41856816	41889988	ENSG00000142046	TMEM91	0.0341009307231473	0.0159056117234811	0.0340672231162127	0.0089208481536858	3.81883230487868	0.000134084871273669	0.0042538962697413	0.00608764200775597	40.3199370848729	0.246655141994847	fixed	DLPC_CMC	0.00630410237165137	chr19:41.7-42.1Mb	chr19:41.6-42.1Mb	chr19:41616094-42103383	FALSE	FALSE	0.002556	0.285404669526925	0.775334130483051	TRUE
heritable	chr19	50010073	50010073	50029590	ENSG00000104870	FCGRT	0.0898598908363289	0.0436089531441448	0.0307824160684852	0.00899476248065606	3.42226002461824	0.00062102891383394	0.0133010337523236	0.0190347687585126	29.0364746523417	0.750751160853275	fixed	DLPC_CMC	0.0197771556592953	chr19:49.8-50.2Mb	chr19:48.9-51.2Mb	chr19:48922548-51217946	TRUE	FALSE	2.188e-07	-2.15748943252239	0.030967549634569	FALSE
heritable	chr19	52932440	52932440	52955568	ENSG00000198633	ZNF534	0.247775337299005	0.172557397022066	0.0290962370743398	0.00879757604610959	3.30730157055097	0.000941994223696818	0.0186946717080329	0.0267534659038475	30.6343675024962	0.67888123239245	fixed	DLPC_CMC	0.0275177115662293	chr19:52.7-53.1Mb	chr19:52.7-53.1Mb	chr19:52732440-53132440	TRUE	FALSE	0.0001405	1.40901091719163	0.158831940016095	TRUE
heritable	chr20	21106624	21106624	21227260	ENSG00000088970	PLK1S1	0.0690130939847439	0.000861239561256684	0.0323108138269119	0.00886707778697861	3.64390779049674	0.000268529656882863	0.00707503394732707	0.0101248998877603	38.3631103569423	0.31955519518156	fixed	DLPC_CMC	0.0106365695225232	chr20:20.9-21.3Mb	chr20:20.9-21.3Mb	chr20:20906624-21306624	TRUE	FALSE	1.647e-05	-0.477258210438235	0.633178264789629	FALSE
heritable	chr20	33865927	33703167	33865928	ENSG00000088298	EDEM2	0.0942471087470697	0.0356815823972933	-0.0289495993332699	0.00885028041905366	-3.27103752226254	0.00107153692112568	0.0204545814555673	0.0292720276715987	36.0020171811332	0.421428230103482	fixed	DLPC_CMC	0.0299027860546155	chr20:33.7-34.1Mb	chr20:33.7-34.1Mb	chr20:33665927-34065927	TRUE	FALSE	0.0003671	1.33787438321679	0.180937389031203	FALSE
heritable	chr20	37590942	37590942	37668366	ENSG00000101452	DHX35	0.274709979429343	0.219318716124157	0.0311934144685613	0.00898236186714843	3.47274079244639	0.000515172647925273	0.0117888646920823	0.0168707423436152	50.7366391430081	0.0415654481838696	fixed	DLPC_CMC	0.0172994520599637	chr20:37.4-37.8Mb	chr20:37-37.8Mb	chr20:37030577-37790942	TRUE	TRUE	5.519e-11	0.835135462287539	0.403641441952099	TRUE
not_heritable	chr20	62258580	62258580	62260177	ENSG00000232442	CTD-3184A7.4	0.046619120522973	0.018452677825696	0.0285220216454535	0.00889780975138457	3.20551039439961	0.0013482317717484	0.0238187977836279	0.0340864714998506	34.8889498893952	0.473480966560995	fixed	DLPC_CMC	0.0350044778958969	chr20:62.1-62.5Mb	chr20:62.1-62.5Mb	chr20:62058393-62484779	TRUE	TRUE	1.15e-08	-1.02539828628141	0.305175296469796	FALSE
heritable	chr21	33959682	33948862	33959683	ENSG00000242220	TCP10L	0.113930631141721	0.0514454360753285	0.0302778466711728	0.00896556417058111	3.37712675913069	0.000732472863132501	0.0150675584595311	0.0215627970256404	49.3101562785799	0.0550032245466446	fixed	DLPC_CMC	0.0226282698315939	chr21:33.8-34.2Mb	chr21:33.8-34.2Mb	chr21:33759682-34159682	FALSE	FALSE	0.003886	-1.64737258465217	0.0994814868417239	FALSE
heritable	chr21	40693484	40556102	40693485	ENSG00000185658	BRWD1	0.322842388405888	0.19639370936145	0.0275390478431369	0.00897445302402809	3.06860460123912	0.0021506102490691	0.0324030568954666	0.046371184868724	31.844334043606	0.621242459868571	fixed	DLPC_CMC	0.0475187512316946	chr21:40.5-40.9Mb	chr21:40.5-40.9Mb	chr21:40493484-40893484	FALSE	FALSE	0.001471	-0.284592636681697	0.77595625315502	FALSE
not_heritable	chr22	22292609	22292609	22297799	ENSG00000224086	LL22NC03-86G7.1	0.604523583355213	0.584886212139905	0.0319088497698633	0.00889607764211041	3.58684479312768	0.000334703405653458	0.00842369358657343	0.0120549321578092	27.1585267516997	0.825547932342722	fixed	DLPC_CMC	0.0125760749453088	chr22:22.1-22.5Mb	chr22:22.1-22.5Mb	chr22:22092609-22492609	TRUE	FALSE	7.692e-06	0.0272359791952734	0.978271519094267	TRUE
not_heritable	chr22	30773861	30770930	30773862	ENSG00000241528	RP1-130H16.16	0.08996719770353	0.0397011009502058	0.03419006388418	0.00896195436200589	3.81502320845645	0.000136170135096779	0.00428984194556055	0.00613908294383872	37.5972765697168	0.35108939110966	fixed	DLPC_CMC	0.00639095008183241	chr22:30.6-31Mb	chr22:30.6-31Mb	chr22:30573861-30973861	TRUE	FALSE	9.396e-05	-0.278301726203193	0.780780751123627	FALSE
heritable	chr22	41074754	41074754	41078818	ENSG00000128285	MCHR1	0.183516295198248	0.147069294222115	-0.0441164861864674	0.00893871691144163	-4.9354383435052	7.99709422112945e-07	6.55035720871163e-05	9.37404844429483e-05	28.0507534945953	0.791541748392658	fixed	DLPC_CMC	9.21416272362409e-05	chr22:40.9-43.7Mb	chr22:39.7-43.7Mb	chr22:39715700-43685433	TRUE	TRUE	6.763e-12	1.02003955950107	0.307709699480574	FALSE
heritable	chr22	41253081	41253081	41363838	ENSG00000196236	XPNPEP3	0.0703688667208505	0.0313504862427511	0.0362133086965477	0.00886802501103518	4.08358215628447	4.43467407117109e-05	0.00193318473373244	0.00276653116286209	34.6292090312055	0.485887100771959	fixed	DLPC_CMC	0.0028078599083646	chr22:40.9-43.7Mb	chr22:39.7-43.7Mb	chr22:39715700-43685433	TRUE	TRUE	6.763e-12	-0.435874926249228	0.662927478028583	FALSE
not_heritable	chr22	41682254	41641615	41682255	ENSG00000100401	RANGAP1	0.0402259959063531	0.0214318485396575	-0.0462959446300121	0.00883088041841534	-5.24250611903538	1.58410136857308e-07	1.66211462917226e-05	2.37860967843256e-05	36.9684568215336	0.378117802549315	fixed	DLPC_CMC	2.30219350577442e-05	chr22:40.9-43.7Mb	chr22:39.7-43.7Mb	chr22:39715700-43685433	TRUE	TRUE	6.763e-12	0.450805239103334	0.652129925006086	FALSE
not_heritable	chr22	42348169	42348169	42354937	ENSG00000205704	LINC00634	0.182682702164957	0.110141519339262	0.0342938825668077	0.00897762483230324	3.81992823351358	0.000133490508931404	0.0042538962697413	0.00608764200775597	38.1734489810154	0.327216269945313	fixed	DLPC_CMC	0.00628716877679383	chr22:40.9-43.7Mb	chr22:39.7-43.7Mb	chr22:39715700-43685433	TRUE	TRUE	6.763e-12	1.11817912775209	0.263490496807183	TRUE
heritable	chr22	42394729	42394729	42454460	ENSG00000183066	WBP2NL	0.395877325812783	0.358496958705816	0.0275235044282047	0.00895365034226864	3.07399813216639	0.00211210754924382	0.0319297284676324	0.0456938166777681	27.4578771808882	0.814470960258264	fixed	DLPC_CMC	0.0469089995047004	chr22:40.9-43.7Mb	chr22:39.7-43.7Mb	chr22:39715700-43685433	TRUE	TRUE	6.763e-12	0.957781975767135	0.338172709831671	TRUE
heritable	chr22	42466845	42454358	42466846	ENSG00000198951	NAGA	0.202407514280588	0.135507912945188	0.0410660307974229	0.00894151867626684	4.59273556140111	4.37473262885593e-06	0.000277580291262288	0.000397238045890622	29.9332282670833	0.711159742426981	fixed	DLPC_CMC	0.0004092127949626	chr22:40.9-43.7Mb	chr22:39.7-43.7Mb	chr22:39715700-43685433	TRUE	TRUE	6.763e-12	0.505913439916167	0.612917416936335	TRUE
